user_id,signup_timestamp,email,ip_address,user_agent,session_duration_seconds,pages_viewed,form_fill_time_seconds,mouse_movements,typing_speed_cpm,screen_resolution,timezone_offset,is_vpn,referral_source,profile_completeness,has_profile_photo,bio_length,email_has_numbers,email_length,ip_signup_count_24h,device_signup_count_24h,claimed_country,ip_country,country_mismatch,is_fraud
1583,2024-02-13 17:10:00,mike.miller955@icloud.com,125.74.96.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",341,15,97,700,240,1536x864,0,False,facebook,0.9354113614646214,True,289,True,14,2,1,PK,PK,False,False
1412,2024-12-02 19:37:00,lisa.brown617@yahoo.com,146.250.239.198,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",427,9,191,881,238,1536x864,8,False,email,0.5730243893521125,False,187,True,13,2,0,UK,UK,False,False
4111,2024-09-27 03:16:00,jane.jones582@hotmail.com,107.198.250.97,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",599,5,233,414,400,1536x864,2,False,direct,0.8445510075363046,True,309,True,13,2,1,DE,DE,False,False
7652,2024-01-04 04:40:00,sarah.jones962@outlook.com,147.59.162.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",525,15,36,848,191,1440x900,-4,False,direct,0.7301700476465607,True,217,True,14,1,1,PH,PH,False,False
6693,2024-04-13 04:17:00,lisa.brown765@icloud.com,121.178.99.225,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",523,15,109,104,303,1366x768,2,False,email,0.6346924414053722,True,108,True,13,1,1,DE,DE,False,False
1722,2024-12-09 06:38:00,david.miller920@gmail.com,40.85.189.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",196,10,163,126,267,1536x864,0,False,facebook,0.8017286772073626,False,289,True,15,2,0,FR,FR,False,False
2024,2024-02-29 19:39:00,emma.williams324@hotmail.com,179.248.162.216,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,411,12,183,253,217,1536x864,1,False,twitter,0.7272085814719036,True,343,True,16,2,0,NG,NG,False,False
2212,2024-09-24 14:32:00,john.garcia249@icloud.com,165.186.40.188,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",93,11,167,448,293,1440x900,5,False,linkedin,0.529597954857226,True,144,True,14,1,1,CA,CA,False,False
1507,2024-09-20 07:17:00,lisa.jones554@hotmail.com,130.138.79.173,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",510,15,239,800,195,2560x1440,0,False,google,0.9262110645874289,False,394,True,13,1,1,PH,PH,False,False
2622,2024-03-06 10:37:00,jane.johnson712@hotmail.com,57.68.219.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",232,13,180,687,340,1366x768,3,False,email,0.8719932210077115,False,51,True,15,0,1,CA,CA,False,False
5290,2024-04-14 13:52:00,alex.williams79@outlook.com,171.219.129.119,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",201,4,280,955,316,2560x1440,1,False,email,0.6565397596793264,False,70,True,15,0,1,NG,NG,False,False
9128,2024-08-28 04:46:00,lisa.brown53@yahoo.com,108.147.161.51,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",152,3,34,377,237,1440x900,2,False,direct,0.836579206956629,False,138,True,12,1,1,UK,UK,False,False
1321,2024-03-29 11:23:00,sarah.garcia277@gmail.com,120.172.205.66,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,559,6,78,502,286,1440x900,2,False,facebook,0.8097872498079811,True,171,True,15,0,1,IN,IN,False,False
842,2024-03-16 23:07:00,sarah.davis351@outlook.com,43.27.104.136,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",293,8,207,813,300,1536x864,-8,False,twitter,0.7770538156865329,False,375,True,14,0,1,FR,FR,False,False
1146,2024-06-03 04:21:00,john.williams885@icloud.com,195.232.27.105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",498,15,131,350,386,1440x900,-4,False,facebook,0.8533643772566541,True,256,True,16,0,0,CA,CA,False,False
3624,2024-01-03 12:12:00,mike.williams387@gmail.com,76.18.214.205,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",212,12,146,882,390,1920x1080,3,False,email,0.5556281148113283,True,288,True,16,1,1,FR,FR,False,False
4280,2024-03-06 17:38:00,david.davis580@outlook.com,159.166.165.73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",188,10,276,106,297,2560x1440,3,False,direct,0.964145327094853,False,123,True,14,2,0,UK,UK,False,False
9010,2024-12-19 02:54:00,jane.williams819@icloud.com,97.148.137.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",316,5,200,399,232,2560x1440,3,False,email,0.8255403869373668,True,139,True,16,2,1,PH,PH,False,False
8986,2024-07-31 18:57:00,jane.garcia263@hotmail.com,94.19.218.119,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",543,4,202,158,366,1440x900,3,False,direct,0.7705061209163317,False,288,True,14,1,1,US,US,False,False
4681,2024-10-26 20:38:00,jane.johnson30@yahoo.com,166.157.182.233,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",218,14,32,311,252,1536x864,-4,False,google,0.9016490423230248,True,112,True,14,2,0,PK,PK,False,False
463,2024-03-08 10:18:00,sarah.brown626@hotmail.com,93.220.20.229,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",136,4,284,199,356,1366x768,-4,False,direct,0.9337668380474564,False,94,True,14,1,0,NG,NG,False,False
1754,2024-02-12 11:37:00,emma.smith143@yahoo.com,3.52.55.231,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,255,3,242,145,150,1920x1080,-6,False,twitter,0.5825287422460386,False,367,True,13,2,1,PK,PK,False,False
3936,2024-01-10 01:04:00,john.johnson184@icloud.com,190.14.115.233,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,157,14,99,363,311,2560x1440,9,False,facebook,0.5996094534511727,True,278,True,15,0,1,BD,BD,False,False
7933,2024-05-03 01:15:00,john.davis932@gmail.com,65.72.116.229,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",467,15,83,365,242,2560x1440,-5,False,facebook,0.5112206349647597,True,422,True,13,1,0,DE,DE,False,False
9460,2024-02-22 10:44:00,john.brown585@icloud.com,16.215.129.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,319,9,159,300,357,1920x1080,-5,False,facebook,0.7693828322470977,False,169,True,13,0,0,BD,BD,False,False
4401,2024-05-24 09:41:00,anna.garcia952@hotmail.com,26.176.27.179,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",592,7,130,247,261,1366x768,0,False,email,0.5864176258232189,False,334,True,14,1,0,PH,PH,False,False
4700,2024-05-18 17:35:00,mike.davis472@outlook.com,80.175.60.153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",174,15,68,983,210,1440x900,-7,False,referral,0.724531063564354,True,330,True,13,0,0,IN,IN,False,False
8991,2024-05-30 17:37:00,emma.jones341@icloud.com,106.248.32.221,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,225,4,286,897,374,1536x864,1,False,referral,0.5689821329184017,True,272,True,13,1,0,BD,BD,False,False
378,2024-07-14 12:06:00,anna.smith465@icloud.com,159.210.119.222,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",453,9,249,735,308,1440x900,8,False,referral,0.8914645687713179,True,218,True,13,2,0,UK,UK,False,False
3106,2024-09-17 00:17:00,mike.williams280@hotmail.com,115.125.77.237,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",254,13,280,423,395,1920x1080,-7,False,twitter,0.566988070845356,True,431,True,16,2,1,UK,UK,False,False
8215,2024-11-22 07:07:00,lisa.miller931@icloud.com,115.235.178.163,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,523,8,297,590,382,1920x1080,-8,False,twitter,0.5001325335851006,True,384,True,14,0,1,DE,DE,False,False
1335,2024-04-23 01:14:00,emma.miller263@outlook.com,212.82.198.217,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",499,9,182,211,300,1920x1080,1,False,google,0.6614506383162887,False,435,True,14,0,0,PH,PH,False,False
1223,2024-06-14 10:39:00,emma.davis390@hotmail.com,123.245.238.39,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",363,2,126,670,244,1920x1080,0,False,google,0.9621388393358881,False,198,True,13,0,1,UK,UK,False,False
3848,2024-07-24 18:52:00,john.davis619@icloud.com,1.230.67.203,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",315,13,176,957,224,1536x864,1,False,direct,0.5010999390433877,True,74,True,13,0,0,UK,UK,False,False
2716,2024-04-27 15:43:00,mike.garcia908@gmail.com,47.94.130.8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",195,2,52,371,212,1920x1080,5,False,google,0.7704271642738814,True,382,True,14,0,0,FR,FR,False,False
6837,2024-12-10 21:37:00,lisa.smith561@outlook.com,176.181.121.190,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",533,12,124,120,163,2560x1440,-5,False,google,0.8960257863838573,True,403,True,13,2,0,PH,PH,False,False
2952,2024-01-10 12:32:00,chris.johnson83@icloud.com,201.174.45.28,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",449,12,280,964,286,1366x768,-4,False,direct,0.9941475654230236,True,214,True,15,0,1,BD,BD,False,False
1350,2024-09-28 17:21:00,jane.smith263@gmail.com,74.245.174.63,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",230,7,209,418,381,1536x864,-8,False,linkedin,0.6237906440139804,True,439,True,13,1,0,IN,IN,False,False
1082,2024-05-17 11:24:00,chris.garcia522@gmail.com,50.130.18.155,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",61,7,207,657,339,1920x1080,0,False,email,0.7259458648434729,True,459,True,15,2,1,IN,IN,False,False
6453,2024-07-15 23:16:00,mike.davis462@yahoo.com,122.213.250.252,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",305,4,56,466,374,1920x1080,0,False,twitter,0.9818030187485636,True,72,True,13,0,1,UK,UK,False,False
1811,2024-10-19 08:05:00,john.miller190@icloud.com,198.89.114.36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",416,5,158,988,337,1536x864,0,False,linkedin,0.6708629927339292,True,481,True,14,2,0,IN,IN,False,False
4121,2024-02-09 17:13:00,anna.davis813@icloud.com,110.61.66.65,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",161,12,155,881,276,1536x864,3,False,referral,0.7447462070410487,True,370,True,13,0,0,CA,CA,False,False
1351,2024-06-19 00:30:00,john.williams44@hotmail.com,143.217.228.140,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",294,13,96,272,181,1920x1080,2,False,google,0.9509822051947323,True,417,True,15,1,1,PH,PH,False,False
7817,2024-11-25 21:50:00,mike.smith298@icloud.com,131.24.172.224,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",180,14,74,317,213,1366x768,0,False,email,0.9536998168385213,True,71,True,13,0,0,NG,NG,False,False
8796,2024-02-12 23:20:00,lisa.brown88@gmail.com,97.68.131.92,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",448,10,47,554,225,1536x864,8,False,direct,0.5825921951151429,False,75,True,12,0,1,PK,PK,False,False
1894,2024-08-29 10:59:00,chris.williams748@yahoo.com,211.10.202.208,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",182,11,236,100,284,1536x864,2,False,email,0.814602968563201,True,308,True,17,2,0,NG,NG,False,False
6639,2024-11-13 04:14:00,sarah.garcia874@outlook.com,49.108.63.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",233,9,237,838,313,1920x1080,2,False,twitter,0.569249336381767,True,323,True,15,0,1,DE,DE,False,False
565,2024-06-16 09:52:00,emma.davis686@gmail.com,173.217.201.137,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,87,5,121,886,210,1440x900,0,False,direct,0.9116190709232969,True,434,True,13,1,0,DE,DE,False,False
3903,2024-12-06 11:05:00,john.johnson557@icloud.com,56.111.74.111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",560,12,127,900,257,2560x1440,1,False,email,0.5893762017852572,False,132,True,15,0,1,US,US,False,False
7100,2024-10-15 05:12:00,jane.johnson519@hotmail.com,72.172.41.189,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,532,13,162,341,254,1440x900,-6,False,google,0.775589471331384,True,240,True,15,0,1,NG,NG,False,False
3673,2024-04-30 01:32:00,chris.johnson177@gmail.com,209.3.133.139,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,556,14,95,968,276,2560x1440,-8,False,google,0.5400443812998188,True,237,True,16,1,1,DE,DE,False,False
4366,2024-07-18 02:15:00,anna.smith53@outlook.com,166.25.196.237,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",247,10,298,743,150,1366x768,-5,False,direct,0.6140732835963733,False,412,True,12,0,1,US,US,False,False
7545,2024-02-24 16:51:00,alex.brown901@gmail.com,70.236.208.201,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",425,3,163,701,171,1366x768,5,False,email,0.921518621410234,False,146,True,13,2,0,PK,PK,False,False
1212,2024-06-17 01:47:00,mike.miller10@hotmail.com,180.49.22.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,91,10,46,237,252,1536x864,5,False,referral,0.6044674540662194,True,289,True,13,1,1,PK,PK,False,False
1189,2024-07-07 13:14:00,anna.jones198@yahoo.com,128.42.42.74,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",82,2,44,864,212,1440x900,-5,False,direct,0.8761707415352538,True,406,True,13,0,0,UK,UK,False,False
3955,2024-06-28 14:12:00,emma.johnson337@icloud.com,223.55.117.45,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",443,4,268,371,310,1536x864,1,False,twitter,0.7376087101853417,True,358,True,15,0,0,DE,DE,False,False
898,2024-03-19 14:59:00,emma.smith38@outlook.com,138.32.12.238,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",85,4,277,976,324,1366x768,-7,False,linkedin,0.5931542900196783,True,483,True,12,0,0,PH,PH,False,False
4786,2024-02-20 08:18:00,david.miller544@gmail.com,77.148.58.225,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",81,8,143,568,366,2560x1440,-7,False,referral,0.9961265335410654,True,407,True,15,2,0,PH,PH,False,False
8092,2024-06-26 13:45:00,alex.garcia589@hotmail.com,177.220.47.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",341,9,106,162,346,1920x1080,2,False,facebook,0.8167033965830692,True,114,True,14,0,1,UK,UK,False,False
4602,2024-04-12 13:40:00,alex.brown590@yahoo.com,190.39.115.98,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",300,14,287,381,385,1440x900,3,False,google,0.5748772139108445,True,359,True,13,1,1,UK,UK,False,False
8896,2024-03-16 00:57:00,mike.miller442@gmail.com,194.2.13.118,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",440,9,284,549,297,2560x1440,5,False,linkedin,0.7808564981163482,True,228,True,14,2,1,CA,CA,False,False
3454,2024-10-11 05:50:00,anna.garcia843@yahoo.com,188.61.242.183,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",207,13,69,671,255,2560x1440,3,False,email,0.5717642389680664,False,387,True,14,2,1,NG,NG,False,False
3609,2024-02-20 13:35:00,lisa.johnson60@hotmail.com,165.29.54.220,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",502,11,230,475,216,2560x1440,0,False,google,0.525876559859347,True,256,True,14,2,1,UK,UK,False,False
8157,2024-10-24 19:14:00,mike.jones45@yahoo.com,113.201.44.100,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",457,14,142,852,334,1440x900,8,False,email,0.9547555145307323,False,241,True,12,1,0,BD,BD,False,False
8765,2024-12-04 18:53:00,emma.miller432@icloud.com,58.70.181.107,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",166,12,83,373,270,1366x768,-5,False,email,0.7247697122006826,False,388,True,14,1,1,PK,PK,False,False
9677,2024-07-26 11:18:00,5ruvax6c@tempmail.com,139.59.27.58,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",16,1,4,46,1944,1366x768,-5,True,direct,0.11282877683470847,False,43,True,8,14,10,FR,NG,True,True
7572,2024-08-25 00:07:00,lisa.williams362@outlook.com,48.130.186.133,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",393,15,188,549,279,1366x768,3,False,referral,0.5741112753860385,True,368,True,16,2,0,PH,PH,False,False
3909,2024-02-27 15:58:00,chris.johnson199@hotmail.com,218.19.7.130,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",238,11,70,196,365,1920x1080,3,False,referral,0.5893264784031373,True,285,True,16,2,1,US,US,False,False
4028,2024-12-28 06:10:00,lisa.smith70@outlook.com,24.38.38.158,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",132,9,105,772,381,1536x864,1,False,facebook,0.9066002541704643,False,415,True,12,2,0,UK,UK,False,False
3931,2024-11-30 23:48:00,mike.garcia871@hotmail.com,42.5.231.161,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,553,5,74,495,304,2560x1440,-6,False,direct,0.6608115790888303,True,92,True,14,1,0,IN,IN,False,False
2332,2024-09-16 16:11:00,anna.miller498@icloud.com,49.59.107.39,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,584,5,188,307,388,1536x864,9,False,referral,0.835571990775929,True,105,True,14,2,1,NG,NG,False,False
7302,2024-08-29 03:15:00,chris.johnson721@gmail.com,86.157.137.198,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,471,7,203,917,341,1366x768,-4,False,twitter,0.6470559378542513,True,497,True,16,1,0,CA,CA,False,False
2262,2024-06-19 02:28:00,alex.davis484@gmail.com,24.0.230.211,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",497,12,131,946,372,1366x768,-7,False,email,0.9238965190619091,False,202,True,13,1,0,PK,PK,False,False
9260,2024-10-11 10:48:00,mike.jones513@hotmail.com,10.131.36.142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",396,14,106,530,239,1920x1080,3,False,google,0.6864082589744598,False,201,True,13,0,1,CA,CA,False,False
5781,2024-01-13 03:39:00,anna.johnson384@hotmail.com,147.235.127.203,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",530,14,177,925,285,1366x768,0,False,referral,0.8090435635902784,True,254,True,15,2,0,CA,CA,False,False
2595,2024-03-10 06:31:00,chris.garcia17@hotmail.com,14.143.140.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",167,12,131,746,288,1366x768,3,False,linkedin,0.8574549331813279,False,202,True,14,0,1,CA,CA,False,False
7200,2024-03-31 23:02:00,anna.johnson618@hotmail.com,59.207.171.54,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",77,15,186,534,231,1440x900,-5,False,linkedin,0.9215126285424964,False,311,True,15,0,0,DE,DE,False,False
3593,2024-05-16 14:19:00,sarah.davis324@gmail.com,2.174.189.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,72,3,239,100,232,2560x1440,9,False,google,0.6388111854020573,True,488,True,14,1,0,CA,CA,False,False
5216,2024-12-04 19:54:00,alex.brown658@outlook.com,46.95.37.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",195,15,270,932,289,1920x1080,1,False,facebook,0.6619082750249914,False,493,True,13,2,0,BD,BD,False,False
1030,2024-02-01 05:56:00,sarah.brown131@icloud.com,90.166.55.179,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",533,13,110,876,276,1536x864,-7,False,facebook,0.9474038391284343,True,248,True,14,0,1,US,US,False,False
7433,2024-11-27 17:38:00,alex.miller499@yahoo.com,79.166.94.222,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",472,11,248,520,154,1440x900,3,False,direct,0.7810166417467905,True,127,True,14,2,1,PK,PK,False,False
7877,2024-10-18 04:10:00,anna.johnson973@hotmail.com,67.179.150.125,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",513,6,165,165,192,1440x900,-5,False,email,0.5979370122719596,False,143,True,15,0,1,BD,BD,False,False
